url,property_id,property_type,locality_name,postal_code,build_year,state,living_area,furnished,number_rooms,equipped_kitchen,terrace,facades,garden,garden_area,swimming_pool,price
https://immovlan.be/en/projectdetail/1963455-7126554,1963455-7126554,,Angleur,4031.0,,,,,,,,,0,,0,205 000 € - 238 000 €
https://immovlan.be/en/projectdetail/1971701-7113224,1971701-7113224,,Willebroek,2830.0,,,,,,,,,0,,0,473 000 € - 534 500 €
https://immovlan.be/en/projectdetail/1981608-8046341,1981608-8046341,,Koersel,3582.0,,,,,,,,,0,,0,252 500 € - 398 000 €
https://immovlan.be/en/projectdetail/1981608-8320836,1981608-8320836,,Leopoldsburg,3970.0,,,,,,,,,0,,0,215 000 € - 440 000 €
https://immovlan.be/en/projectdetail/1981608-8454914,1981608-8454914,,Lummen,3560.0,,,,,,,,,0,,0,367 500 € - 372 500 €
https://immovlan.be/en/projectdetail/1981608-8513690,1981608-8513690,,Heusden-Zolder,3550.0,,,,,,,,,0,,0,258 500 € - 349 842 €
https://immovlan.be/en/projectdetail/1981608-8520433,1981608-8520433,,Hasselt,3500.0,,,,,,,,,0,,0,390 703 € - 399 550 €
https://immovlan.be/en/projectdetail/1981608-8553121,1981608-8553121,,Koersel,3582.0,,,,,,,,,0,,0,142 500 € - 445 550 €
https://immovlan.be/en/projectdetail/1997956-rmg01386871_om_264792,1997956-rmg01386871_om_264792,,Wommelgem,2160.0,,,,,,,,,0,,0,219 000 € - 329 000 €
https://immovlan.be/en/projectdetail/1997956-rmg01386871_om_268586,1997956-rmg01386871_om_268586,,Deurne,2100.0,,,,,,,,,0,,0,224 000 € - 399 000 €
https://immovlan.be/en/projectdetail/2002345-vlan93007847_om_21801,2002345-vlan93007847_om_21801,,Namur,5000.0,,,,,,,,,0,,0,360 709 € - 436 209 €
https://immovlan.be/en/projectdetail/2002345-vlan93007847_om_21810,2002345-vlan93007847_om_21810,,Saint-Marc,5003.0,,,,,,,,,0,,0,455 950 € - 488 135 €
https://immovlan.be/en/projectdetail/2015299-3444760,2015299-3444760,,Koninksem,3700.0,,,,,,,,,0,,0,395 000 € - 409 000 €
https://immovlan.be/en/projectdetail/2020744-7223311,2020744-7223311,,La Louvière,7100.0,,,,,,,,,0,,0,175 000 € - 419 000 €
https://immovlan.be/en/projectdetail/2023606-6079453,2023606-6079453,,Mons,7000.0,,,,,,,,,0,,0,175 000 € - 785 000 €
https://immovlan.be/en/projectdetail/2023629-4628744,2023629-4628744,,Brussels,1000.0,,,,,,,,,0,,0,347 000 € - 382 000 €
https://immovlan.be/en/projectdetail/2023629-7200342,2023629-7200342,,Evere,1140.0,,,,,,,,,0,,0,250 000 € - 439 000 €
https://immovlan.be/en/projectdetail/2023629-7202404,2023629-7202404,,Evere,1140.0,,,,,,,,,0,,0,199 000 € - 449 000 €
https://immovlan.be/en/projectdetail/2023629-7219767,2023629-7219767,,Ukkel,1180.0,,,,,,,,,0,,0,795 000 € - 860 000 €
https://immovlan.be/en/projectdetail/2023629-7219770,2023629-7219770,,Ukkel,1180.0,,,,,,,,,0,,0,270 000 € - 995 000 €
https://immovlan.be/en/projectdetail/2023629-7220378,2023629-7220378,,Evere,1140.0,,,,,,,,,0,,0,231 000 € - 593 000 €
https://immovlan.be/en/projectdetail/2023629-7220659,2023629-7220659,,Brussels,1000.0,,,,,,,,,0,,0,407 000 € - 431 000 €
https://immovlan.be/en/projectdetail/2023629-7220686,2023629-7220686,,Laken,1020.0,,,,,,,,,0,,0,252 500 € - 352 000 €
https://immovlan.be/en/projectdetail/2023629-7221103,2023629-7221103,,Anderlecht,1070.0,,,,,,,,,0,,0,132 350 € - 385 000 €
https://immovlan.be/en/projectdetail/2023630-6941745,2023630-6941745,,Fernelmont,5380.0,,,,,,,,,0,,0,249 000 € - 475 000 €
https://immovlan.be/en/projectdetail/2023631-5219642,2023631-5219642,,Liege,4020.0,,,,,,,,,0,,0,199 000 € - 490 000 €
https://immovlan.be/en/projectdetail/2023631-5890860,2023631-5890860,,Liege,4000.0,,,,,,,,,0,,0,284 000 € - 344 000 €
https://immovlan.be/en/projectdetail/2023631-5942915,2023631-5942915,,Liege,4000.0,,,,,,,,,0,,0,309 000 € - 545 000 €
https://immovlan.be/en/projectdetail/2023631-6112220,2023631-6112220,,Chênée,4032.0,,,,,,,,,0,,0,254 000 € - 495 500 €
https://immovlan.be/en/projectdetail/2023631-6599198,2023631-6599198,,Liege,4020.0,,,,,,,,,0,,0,249 000 € - 364 000 €
https://immovlan.be/en/projectdetail/2023631-6808011,2023631-6808011,,Liege,4000.0,,,,,,,,,0,,0,179 730 € - 429 013 €
https://immovlan.be/en/projectdetail/2023631-7064270,2023631-7064270,,Liege,4000.0,,,,,,,,,0,,0,165 000 € - 399 000 €
https://immovlan.be/en/projectdetail/2023631-7079041,2023631-7079041,,Liege,4000.0,,,,,,,,,0,,0,288 150 € - 463 250 €
https://immovlan.be/en/projectdetail/2023631-7203817,2023631-7203817,,Fléron,4620.0,,,,,,,,,0,,0,188 000 € - 295 000 €
https://immovlan.be/en/projectdetail/2023654-7228136,2023654-7228136,,Crombach,4784.0,,,,,,,,,0,,0,322 000 € - 342 000 €
https://immovlan.be/en/projectdetail/2029145-8715514,2029145-8715514,,Ronse,9600.0,,,,,,,,,0,,0,225 000 € - 262 123 €
https://immovlan.be/en/projectdetail/2029145-8717095,2029145-8717095,,Ronse,9600.0,,,,,,,,,0,,0,198 000 € - 236 908 €
https://immovlan.be/en/projectdetail/2029639-7241764,2029639-7241764,,Pont-à-Celles,6230.0,,,,,,,,,0,,0,181 000 € - 336 000 €
https://immovlan.be/en/projectdetail/2032659-7121155,2032659-7121155,,Namur,5000.0,,,,,,,,,0,,0,214 800 € - 474 800 €
https://immovlan.be/en/projectdetail/2034135-6638533,2034135-6638533,,Weelde,2381.0,,,,,,,,,0,,0,301 194 € - 440 044 €
https://immovlan.be/en/projectdetail/2034135-6638706,2034135-6638706,,Weelde,2381.0,,,,,,,,,0,,0,269 920 € - 455 429 €
https://immovlan.be/en/projectdetail/2034135-6772211,2034135-6772211,,Weelde,2381.0,,,,,,,,,0,,0,449 000 € - 469 000 €
https://immovlan.be/en/projectdetail/20395-4642182,20395-4642182,,Dave,5100.0,,,,,,,,,0,,0,203 000 € - 385 000 €
https://immovlan.be/en/projectdetail/20551-ddee6331-12ed-4feb-be49-30089704b9f6,20551-ddee6331-12ed-4feb-be49-30089704b9f6,,Verlée,5370.0,,,,,,,,,0,,0,275 000 € - 340 000 €
https://immovlan.be/en/projectdetail/20686-in00001903_om_28451,20686-in00001903_om_28451,,Liege,4000.0,,,,,,,,,0,,0,209 000 € - 419 000 €
