url;property_id;property_type;locality_name;postal_code;build_year;state;living_area;furnished;number_rooms;equipped_kitchen;terrace;facades;garden;garden_area;swimming_pool;price
https://immovlan.be/en/projectdetail/1737550-01335585_om_261037;1737550-01335585_om_261037;;Hulshout;2235.0;;;;;;;;;0;;0;€ 598 000,00
https://immovlan.be/en/projectdetail/1756718-3174110;1756718-3174110;;Hasselt;3500.0;;;;;;;;;0;;0;€ 439 000,00
https://immovlan.be/en/projectdetail/1822661-6773561;1822661-6773561;;Grivegnée;4030.0;;;;;;;;;0;;0;€ 269 000,00
https://immovlan.be/en/projectdetail/1864580-7138737;1864580-7138737;;Mons;7000.0;;;;;;;;;0;;0;€ 156 000,00
https://immovlan.be/en/projectdetail/1864580-7211091;1864580-7211091;;Elsene;1050.0;;;;;;;;;0;;0;€ 156 000,00
https://immovlan.be/en/projectdetail/1864580-7237319;1864580-7237319;;Ukkel;1180.0;;;;;;;;;0;;0;€ 980 000,00
https://immovlan.be/en/projectdetail/1864945-7238293;1864945-7238293;;Oudergem;1160.0;;;;;;;;;0;;0;€ 475 000,00
https://immovlan.be/en/projectdetail/1876557-8567130;1876557-8567130;;Oosterzele;9860.0;;;;;;;;;0;;0;€ 680 000,00
https://immovlan.be/en/projectdetail/1884490-5967963;1884490-5967963;;Westerlo;2260.0;;;;;;;;;0;;0;€ 403 000,00
https://immovlan.be/en/projectdetail/1901438-6037874;1901438-6037874;;Erpe-Mere;9420.0;;;;;;;;;0;;0;€ 497 429,00
https://immovlan.be/en/projectdetail/1901438-6786200;1901438-6786200;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/1901438-6992700;1901438-6992700;;Zwalm;9630.0;;;;;;;;;0;;0;€ 428 000,00
https://immovlan.be/en/projectdetail/1901438-7123191;1901438-7123191;;Iddergem;9472.0;;;;;;;;;0;;0;€ 289 000,00
https://immovlan.be/en/projectdetail/1938176-rmg01376437_om_4370;1938176-rmg01376437_om_4370;;Ichtegem;8480.0;;;;;;;;;0;;0;€ 412 248,00
https://immovlan.be/en/projectdetail/1951882-5872572;1951882-5872572;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/1951882-6547045;1951882-6547045;;Jambes;5100.0;;;;;;;;;0;;0;€ 398 500,00
https://immovlan.be/en/projectdetail/1951882-6690544;1951882-6690544;;Éghezée;5310.0;;;;;;;;;0;;0;€ 355 000,00
https://immovlan.be/en/projectdetail/1951886-7219437;1951886-7219437;;Schaarbeek;1030.0;;;;;;;;;0;;0;€ 649 000,00
https://immovlan.be/en/projectdetail/1951886-7219658;1951886-7219658;;Sint-Pieters-Woluwe;1150.0;;;;;;;;;0;;0;€ 400 000,00
https://immovlan.be/en/projectdetail/1951886-7220043;1951886-7220043;;Sint-Pieters-Woluwe;1150.0;;;;;;;;;0;;0;€ 748 000,00
https://immovlan.be/en/projectdetail/1951886-7223861;1951886-7223861;;Elsene;1050.0;;;;;;;;;0;;0;€ 995 000,00
https://immovlan.be/en/projectdetail/1951886-7223862;1951886-7223862;;Elsene;1050.0;;;;;;;;;0;;0;€ 835 000,00
https://immovlan.be/en/projectdetail/2015299-3432914;2015299-3432914;;Bilzen;3740.0;;;;;;;;;0;;0;€ 434 000,00
https://immovlan.be/en/projectdetail/2023629-5244809;2023629-5244809;;Ukkel;1180.0;;;;;;;;;0;;0;€ 835 000,00
https://immovlan.be/en/projectdetail/2032659-6274894;2032659-6274894;;Namur;5000.0;;;;;;;;;0;;0;€ 399 800,00
https://immovlan.be/en/projectdetail/2073914-4141044;2073914-4141044;;Sint-Truiden;3800.0;;;;;;;;;0;;0;€ 332 500,00
https://immovlan.be/en/projectdetail/20783-6268279;20783-6268279;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/20783-6678761;20783-6678761;;Huy;4500.0;;;;;;;;;0;;0;€ 212 000,00
https://immovlan.be/en/projectdetail/20783-7060464;20783-7060464;;Faimes;4317.0;;;;;;;;;0;;0;€ 329 000,00
https://immovlan.be/en/projectdetail/21830-4881811;21830-4881811;;Dalhem;4607.0;;;;;;;;;0;;0;€ 499 000,00
https://immovlan.be/en/projectdetail/2187203-7089051;2187203-7089051;;Geraardsbergen;9500.0;;;;;;;;;0;;0;€ 449 000,00
https://immovlan.be/en/projectdetail/23459-3699788;23459-3699788;;Bellecourt;7170.0;;;;;;;;;0;;0;€ 341 921,00
https://immovlan.be/en/projectdetail/23459-4155434;23459-4155434;;Merelbeke;9820.0;;;;;;;;;0;;0;€ 494 999,00
https://immovlan.be/en/projectdetail/2365186-038f498b-7f9c-4cf3-bddf-72772c0a8ae2;2365186-038f498b-7f9c-4cf3-bddf-72772c0a8ae2;;Geraardsbergen;9500.0;;;;;;;;;0;;0;€ 448 096,00
https://immovlan.be/en/projectdetail/24106-00053845_om_10052;24106-00053845_om_10052;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/24106-00053845_om_10346;24106-00053845_om_10346;;Kemzeke;9190.0;;;;;;;;;0;;0;€ 512 000,00
https://immovlan.be/en/projectdetail/24431-p-vk2286-zjhuasoy;24431-p-vk2286-zjhuasoy;;Lovendegem;9920.0;;;;;;;;;0;;0;€ 469 000,00
https://immovlan.be/en/projectdetail/24574-4154420;24574-4154420;;Bavikhove;8531.0;;;;;;;;;0;;0;€ 386 690,00
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_268905;2480528-rmg01404929_om_268905;;Edegem;2650.0;;;;;;;;;0;;0;€ 479 000,00
https://immovlan.be/en/projectdetail/2480528-rmg01404929_om_272379;2480528-rmg01404929_om_272379;;Schoten;2900.0;;;;;;;;;0;;0;€ 599 000,00
https://immovlan.be/en/projectdetail/24941-6785706;24941-6785706;;Beveren;9120.0;;;;;;;;;0;;0;€ 528 000,00
https://immovlan.be/en/projectdetail/24941-6804522;24941-6804522;;Stekene;9190.0;;;;;;;;;0;;0;€ 498 000,00
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_263795;2498072-rmg01405617_om_263795;;Lommel;3920.0;;;;;;;;;0;;0;€ 395 035,00
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_265022;2498072-rmg01405617_om_265022;;Mol;2400.0;;;;;;;;;0;;0;€ 255 000,00
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_265208;2498072-rmg01405617_om_265208;;Peer;3990.0;;;;;;;;;0;;0;€ 385 000,00
https://immovlan.be/en/projectdetail/2498072-rmg01405617_om_272897;2498072-rmg01405617_om_272897;;Lommel;3920.0;;;;;;;;;0;;0;€ 349 500,00
https://immovlan.be/en/projectdetail/2553831-5512198;2553831-5512198;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2553831-5537671;2553831-5537671;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2553831-6318377;2553831-6318377;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2553831-7045064;2553831-7045064;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2553831-7142338;2553831-7142338;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2553831-7206216;2553831-7206216;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2553831-7220329;2553831-7220329;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7009834;25923-7009834;;Gent;9000.0;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7082702;25923-7082702;;Gent;9000.0;;;;;;;;;0;;0;€ 530 000,00
https://immovlan.be/en/projectdetail/25923-7110762;25923-7110762;;Oudenaarde;9700.0;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7214875;25923-7214875;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7216773;25923-7216773;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7219068;25923-7219068;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7219123;25923-7219123;;Gavere;9890.0;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7220439;25923-7220439;;;;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/25923-7225610;25923-7225610;;Destelbergen;9070.0;;;;;;;;;0;;0;€ 585 000,00
https://immovlan.be/en/projectdetail/25923-7242275;25923-7242275;;Nederhasselt;9400.0;;;;;;;;;0;;0;€ 414 000,00
https://immovlan.be/en/projectdetail/2623660-8783764;2623660-8783764;;Veurne;8630.0;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2623660-8783868;2623660-8783868;;Veurne;8630.0;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2623660-8783934;2623660-8783934;;Veurne;8630.0;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/2623664-8783963;2623664-8783963;;Nieuwpoort;8620.0;;;;;;;;;0;;0;
https://immovlan.be/en/projectdetail/26855-6294949;26855-6294949;;Fernelmont;5380.0;;;;;;;;;0;;0;€ 400 000,00
https://immovlan.be/en/projectdetail/27022-7001619;27022-7001619;;Elsene;1050.0;;;;;;;;;0;;0;€ 595 000,00
https://immovlan.be/en/projectdetail/2724960-4957414;2724960-4957414;;Boncelles;4100.0;;;;;;;;;0;;0;€ 299 000,00
https://immovlan.be/en/projectdetail/2817619-6694851;2817619-6694851;;Geraardsbergen;9500.0;;;;;;;;;0;;0;€ 954 500,00
https://immovlan.be/en/projectdetail/2853502-rmg01422468_om_271976;2853502-rmg01422468_om_271976;;Zonhoven;3520.0;;;;;;;;;0;;0;€ 445 000,00
https://immovlan.be/en/projectdetail/2853502-rmg01422468_om_272721;2853502-rmg01422468_om_272721;;Diepenbeek;3590.0;;;;;;;;;0;;0;€ 475 000,00
https://immovlan.be/en/projectdetail/2950353-5600787;2950353-5600787;;Moustier-Sur-Sambre;5190.0;;;;;;;;;0;;0;€ 330 000,00
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rak28291;rak28291;Apartment;Kortrijk;8500.0;;New;;0.0;3.0;;1.0;;0;;0;€ 695 000,00
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rak28342;rak28342;Apartment;Kortrijk;8500.0;;New;;0.0;3.0;;1.0;;0;;0;€ 745 000,00
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rao94757;rao94757;Apartment;Kortrijk;8500.0;;New;;0.0;2.0;;1.0;;0;;0;€ 280 000,00
https://immovlan.be/en/detail/apartment/for-sale/8500/kortrijk/rao94759;rao94759;Apartment;Kortrijk;8500.0;;New;;0.0;2.0;;1.0;;0;;0;€ 390 000,00
https://immovlan.be/en/detail/apartment/for-sale/8400/oostende/raq40166;raq40166;Apartment;Oostende;8400.0;;New;;;2.0;;1.0;;0;;0;€ 297 500,00
https://immovlan.be/en/detail/apartment/for-sale/8370/blankenberge/raq40174;raq40174;Apartment;Blankenberge;8370.0;;New;;;1.0;;0.0;;0;;0;€ 304 000,00
https://immovlan.be/en/detail/apartment/for-sale/2880/bornem/rbc24951;rbc24951;Apartment;Bornem;2880.0;;;;;;;;;0;;0;
